Vehicle_ID,Vehicle_Type,Speed_km_h,Position_X,Position_Y,Vehicle_Priority,Communication_Mode,Slice_ID,Slice_Type,Requested_Bandwidth_Mbps,Allocated_Bandwidth_Mbps,Latency_ms,Energy_Consumption_W,AI_Optimization_Score,Vehicle_Mobility_Index,Congestion_Level,Signal_Strength_dBm,Traffic_Density,Weather_Condition,Throughput_Mbps,AI_Decision_Time_ms,Network_Stability_Index,Packet_Loss_Rate_%,Throughput_Efficiency,Time_Stamp,Time_of_Day
79,Truck,58.019770212816454,76.8494618612342,351.5166249107261,Low,V2V,7,URLLC,55.306321288843826,70.24325628830528,9.219548548776883,49.29611428122191,0.6951134783561044,0.5473313580185776,5,-77.76417759239533,43,Fog,6.754084612278813,4.262758839230711,0.6566187498067415,1.9375242743416714,0.9959557141550981,2023-01-01 01:18:00,Morning
80,Motorcycle,51.49793903499862,392.9444393733599,637.4636288776231,Low,V2X,9,URLLC,99.30140592124522,20.388134897830167,33.256063522267304,25.561448015341153,0.5656905876093887,0.30286161294175057,4,-75.4524248166303,67,Rain,39.6699541869094,19.176741433067036,0.9195595554734495,1.813596264858128,0.9260083542598894,2023-01-01 01:19:00,Afternoon
81,Truck,8.987501040238048,669.9263421613231,961.5168066268193,Emergency,V2V,3,eMBB,33.144507671170196,19.234726222911384,28.07899252907897,37.48046877089531,0.6170395276782057,0.45808719941866327,6,-112.54725365867803,29,Clear,22.97569732975794,13.804309059018198,0.9354211118853598,2.612759613362853,0.7466123905605282,2023-01-01 01:20:00,Afternoon
82,Motorcycle,12.739242425696066,469.8899080414396,976.2096057964329,Emergency,V2V,2,eMBB,45.119253569977325,28.72428263347491,44.12042127246447,5.793974478827311,0.5699148937625422,0.48785504817556136,1,-90.00004673140677,58,Clear,59.90308573260975,12.224639658529231,0.5798062721250856,3.14550784134512,0.6199378185068127,2023-01-01 01:21:00,Morning
83,Sedan,100.49670235425295,383.7221747194545,707.2061464669852,Medium,V2I,6,eMBB,42.716943645266774,27.31255886829237,2.8936164359780085,17.06382248420953,0.6732306002094606,0.6453790855809466,7,-67.03384947551883,30,Fog,22.100756792000222,19.622633255805972,0.5610300793250858,1.8866198593533474,0.541541305981045,2023-01-01 01:22:00,Evening
84,Motorcycle,28.77839426479083,119.15704554046481,754.6063656363536,High,V2I,2,eMBB,12.932725254363309,72.55886961141758,10.386568677419211,37.47944465788256,0.8736667423002945,0.38140745600105097,1,-108.87964502977059,74,Fog,31.69032127109287,3.3382669360522543,0.8402701543600875,4.948669712142672,0.5370081509833788,2023-01-01 01:23:00,Afternoon
85,Truck,23.394992579835666,244.9390456936563,563.4021759730276,Low,V2I,1,mMTC,55.85652765856877,52.763233776941064,6.976322275040978,34.38484050024265,0.5109555622437929,0.7718197325237013,9,-115.65981896959701,2,Rain,80.14027691009274,11.629323545370609,0.9204252939940499,2.281873623400042,0.5057745811448408,2023-01-01 01:24:00,Evening
86,Truck,60.58937415001671,100.14328773835113,755.7757391323319,Emergency,V2V,4,URLLC,28.78100978514931,54.301176803365415,17.050007981120977,34.72552405321482,0.9357398091056139,0.5286281186509264,6,-104.41902894962124,75,Fog,77.56871707004542,17.577782845863677,0.8985724406507432,1.8290421327529622,0.7707208439943056,2023-01-01 01:25:00,Afternoon
87,SUV,92.24965576350155,807.4987316566608,859.7796549704966,High,V2V,9,mMTC,21.573783734828474,6.323194935250226,17.60357511605923,36.342284877662166,0.8613258088172331,0.5365726701374108,2,-113.7537867014216,5,Fog,31.074194507275788,16.397768067428153,0.787748216281515,1.7731874109649894,0.63110720017925,2023-01-01 01:26:00,Morning
88,Sedan,7.43358222947855,135.23982798472255,486.09530319502323,High,V2V,3,URLLC,73.937439944385,94.4831771943008,5.342010719044852,24.320465448370715,0.6843050664144399,0.7078831620318502,2,-116.46725500741059,95,Clear,18.859431624901035,11.502287424770653,0.9468325880685224,3.624843579204754,0.7249579367947334,2023-01-01 01:27:00,Morning
89,Motorcycle,69.2169503565907,595.3733665488935,619.8622628301031,Medium,V2V,3,URLLC,78.91843994277255,79.68110697505018,26.201922847677892,47.20520974575497,0.7626847474616523,0.1656206117582645,6,-106.51882196950397,36,Clear,41.84982119802071,5.204685302634544,0.9379650466528516,0.391295297754107,0.8159247670912717,2023-01-01 01:28:00,Evening
90,SUV,14.305253140868803,342.74041358884585,537.3166952330477,High,V2I,6,mMTC,90.00023815093965,44.92980462836674,6.695914070870299,21.476584864481488,0.5544785747417518,0.8104795271566996,9,-97.93189823618897,49,Snow,14.685781374905718,6.218990719432111,0.6369902943496271,3.013194187967413,0.8173035208086233,2023-01-01 01:29:00,Night
91,Motorcycle,4.375326099074215,225.9783846551835,562.4706135286772,Emergency,V2V,6,URLLC,94.07191535773487,11.0193997315915,4.643164561279444,45.59392116959634,0.8894879354999449,0.2555626282154988,2,-75.38001458634749,67,Snow,74.56582060803036,8.223210282922164,0.8024790234594148,3.347968287114108,0.7306518077861762,2023-01-01 01:30:00,Evening
92,Motorcycle,6.329274259466087,639.4684394921037,890.0479098739409,Medium,V2V,8,eMBB,88.21593641194919,67.48591837642948,2.625434466263589,7.713325601053522,0.8908142557583798,0.3662357005900788,4,-115.5634892628335,26,Snow,12.985335711724701,3.1396048943422716,0.5636077942019986,2.907895150614845,0.6021195106753938,2023-01-01 01:31:00,Morning
93,SUV,100.09969298501296,457.0023093769406,355.61683020557024,Low,V2V,6,eMBB,21.024520362289895,53.154152901231626,46.52795290534836,43.213536805653185,0.6890745625687933,0.1733329895559396,7,-61.53721608909158,92,Fog,32.26979382752535,18.248351054459153,0.6330771780776205,1.802822934191817,0.94450190842625,2023-01-01 01:32:00,Morning
94,SUV,14.156698035367388,400.1454672845591,208.1840256006242,Medium,V2I,8,mMTC,30.12659506414125,65.9785014652328,20.440200175308576,18.64778924805778,0.6303366368464889,0.4768753457651854,3,-119.28856051066886,5,Clear,84.43864748150291,8.119549898820914,0.9094851814261282,4.710748663852212,0.5487150361109067,2023-01-01 01:33:00,Evening
95,SUV,5.418163729475034,592.8520048922215,456.28011027362913,High,V2V,8,mMTC,21.022776523982998,65.98197325156332,14.900630101590952,34.689248333133435,0.7923220847127477,0.3705545588009139,5,-71.60182299763908,39,Rain,24.102098845385427,14.935878225403282,0.9839941311471919,2.0778892593800116,0.6942967825650728,2023-01-01 01:34:00,Morning
96,SUV,52.54798645714948,491.26762849000073,208.08519048126516,High,V2I,7,mMTC,41.81720778501344,18.926092713659486,24.631427921333543,7.4740753040659635,0.6613689943916023,0.2728709785283756,10,-119.69595012727862,31,Rain,37.919703753126285,9.905135461286623,0.5208719467616514,1.6610429255468215,0.8948661533407514,2023-01-01 01:35:00,Night
97,SUV,101.27921663304298,303.48420855156076,498.40042566201913,Emergency,V2V,5,eMBB,21.166466105653562,34.59288665231712,8.726858043358526,8.602105038318669,0.8520640931528207,0.2412882822245991,6,-104.89235744503497,30,Rain,60.463785864238794,3.932539943272834,0.8148833033390359,2.521356534194581,0.7504251264951166,2023-01-01 01:36:00,Night
98,Motorcycle,31.489005178716234,559.0612877652517,903.5081053570586,High,V2V,4,URLLC,68.79495669529523,6.5984045659230395,20.901723594261505,7.564576248755738,0.856312806632856,0.21184784280975955,5,-64.02604964056465,73,Clear,16.74581306437816,15.486057277827252,0.6850848887895037,4.517716361048149,0.6405156929427152,2023-01-01 01:37:00,Morning
99,SUV,50.60551410310997,669.4985765506946,617.4335204824778,Low,V2I,1,mMTC,74.50439431338704,93.40365412532714,10.336736375004541,26.82048536689773,0.9892190340906653,0.15080202057004116,10,-93.96300307548066,7,Fog,79.83750372269488,7.016185993576167,0.8653666968903349,4.661793692700339,0.9038111351500441,2023-01-01 01:38:00,Afternoon
100,Sedan,4.790703907650147,26.69315858685428,855.4328533030778,Emergency,V2V,6,URLLC,24.363432360815892,77.58189435591525,15.915245240076294,23.72859851697511,0.6763643775405961,0.27222432311365125,8,-99.5233647469505,99,Snow,85.35596583959338,11.906324778629168,0.6913453386532928,4.303926044499645,0.8971701056155711,2023-01-01 01:39:00,Afternoon
101,Truck,53.8894216961851,465.8717289076754,166.1909196155118,High,V2V,8,URLLC,65.94184453428906,88.59277029853526,46.28657508026121,19.36196226131227,0.5279300814801907,0.10317820621112271,6,-80.5860320158189,21,Snow,75.80877960971442,17.994016352419678,0.8488063672096435,4.363496455559332,0.7657589138819423,2023-01-01 01:40:00,Night
102,SUV,69.31356967645604,57.68328458354377,900.8735925371768,Low,V2I,4,mMTC,12.06904659455428,8.971757347200269,8.286252871666944,25.06804957623435,0.9424596983311542,0.1655537673345056,5,-73.9647741433147,5,Fog,60.575184522371075,17.684170375573444,0.925550401365446,2.4882484866886387,0.65019640653232,2023-01-01 01:41:00,Afternoon
103,SUV,68.50884645025738,186.40541406811107,601.7871644071158,Emergency,V2I,7,mMTC,49.093324251458846,50.031229646629356,24.218399193386887,19.111094633351538,0.5047655165140084,0.8733718994358274,6,-64.89659637406382,23,Fog,67.11371014322258,2.1799611781176287,0.7203913103448885,0.5316645664026488,0.91535419599813,2023-01-01 01:42:00,Evening
104,Motorcycle,39.89120306092382,560.508734077973,31.7597887404798,High,V2I,3,eMBB,35.680514867442795,72.26903756418743,33.382100111858136,44.21679493925407,0.7237521300842843,0.4215000512195799,10,-65.28613724199855,31,Clear,88.75926994069948,16.531147505248104,0.7372755027738365,3.814344650007769,0.5791848264402881,2023-01-01 01:43:00,Evening
105,SUV,37.86398167957626,866.1889152655807,633.1189552850368,Low,V2I,5,mMTC,99.86453892710051,14.333427337291054,45.98186230301088,30.32615307118896,0.6286168556866498,0.8346795432739899,5,-78.09336792783867,98,Fog,77.57260753665733,4.689170367112195,0.8815740213516519,4.221387325058699,0.9542644708889035,2023-01-01 01:44:00,Night
106,SUV,12.794834272391746,882.8056791884849,951.3969562609179,Low,V2V,7,eMBB,93.0506157084784,74.9378260620652,46.22753101982156,18.95997634536284,0.7051717629917207,0.41966702415517165,2,-117.28568573844406,84,Snow,88.16116213681605,12.025314363102257,0.8432957325122784,3.638117269814286,0.8400255118802094,2023-01-01 01:45:00,Night
107,SUV,44.01579847755221,69.94401013863127,79.16700047536207,Medium,V2V,9,eMBB,23.280891050463993,63.27520452690726,13.11568496495151,25.46088782338434,0.5872481822209044,0.7232676117793714,2,-101.41443393298226,85,Snow,89.01738095291265,5.205491618525699,0.9192548249970351,1.6238340690136919,0.5245582934715411,2023-01-01 01:46:00,Night
108,Motorcycle,11.93936026475576,419.10508628670664,582.4561304695721,Emergency,V2V,9,URLLC,92.56337122588343,93.64597726564621,47.21458230391833,44.02190548827778,0.8372315312869905,0.659449647815296,4,-101.88570920501577,51,Rain,57.42962839604156,7.498313972569562,0.9856369486297925,0.7951099352096588,0.9790108562012835,2023-01-01 01:47:00,Night
109,SUV,91.9915133654462,583.0064830045512,915.4786028697147,Medium,V2X,7,eMBB,47.69108536540128,17.67792177619489,17.23807799894916,23.41047360037327,0.7807997289559997,0.2297693041622429,7,-100.72021941901521,80,Fog,23.685679591705338,14.070267522203595,0.8090677116573037,2.1099326247843986,0.8485342910379239,2023-01-01 01:48:00,Afternoon
110,Truck,115.9529157297823,147.0699045503434,9.69516833437456,Low,V2X,4,URLLC,61.89833148235819,61.63495594800611,44.85114747257378,24.222782769701546,0.7020685183734001,0.4744182170106015,2,-113.61777667203845,25,Snow,30.02496867406248,1.3548013144441557,0.6404994148663935,1.505702217488156,0.8523822652798263,2023-01-01 01:49:00,Morning
111,Motorcycle,116.40893480000483,765.4322167447717,630.9129264658231,Medium,V2V,6,eMBB,58.03879834538218,90.24209260559552,5.566987601169127,20.19635695657613,0.832241667153246,0.19731315259969506,9,-117.53879373645312,7,Fog,89.62787126975985,18.995982695121384,0.7908204943806876,2.5262340110152275,0.5982596680668695,2023-01-01 01:50:00,Evening
112,Truck,103.80853192504726,744.2352584372388,474.90229183096267,Medium,V2V,4,mMTC,75.3540896580184,71.93024726952437,10.71917638041526,16.720965592474393,0.5417214891709815,0.4248098081024093,10,-106.08271445802362,72,Fog,67.98972868094538,18.272843936681845,0.7240175581979403,0.19439221547064417,0.7761774943935335,2023-01-01 01:51:00,Morning
113,Motorcycle,72.0950579207543,903.3410137067947,346.9893186486106,Medium,V2V,3,URLLC,40.146111432773964,35.25331780266609,4.870884349451164,26.228921193903094,0.9290255488735771,0.3260042280487084,3,-84.98363986741788,31,Clear,32.156107341771076,7.545048643203817,0.6224145158051009,4.376953140341616,0.9198092296665821,2023-01-01 01:52:00,Night
114,SUV,84.10388366926558,8.486012083443018,627.536489945376,Emergency,V2I,9,mMTC,16.27143276046259,15.732575010427066,15.652318516557122,38.14646034665948,0.7271483425859853,0.5938344885063247,3,-119.81856966356726,2,Snow,83.06218679469711,16.58789796539442,0.6239166486696532,4.002187874033444,0.8579807375706385,2023-01-01 01:53:00,Afternoon
115,Truck,34.22469632164969,216.68424398900265,52.70209458741692,High,V2V,5,URLLC,47.58642458161271,91.73898506831296,43.81879558114434,21.55891275570341,0.8078909621977468,0.6958424482953142,8,-66.7434215020092,86,Fog,89.42875426735273,5.9185335371833965,0.663853024197645,3.984226131330349,0.5750877783134387,2023-01-01 01:54:00,Night
116,Motorcycle,75.69245042071448,827.1867142453218,753.0630462874002,Medium,V2I,8,eMBB,59.005499547812555,11.471334528343114,8.804221200773991,15.205368028749994,0.6383373951320361,0.8310362410486665,9,-64.72422538912502,66,Clear,72.41102125722513,1.7170248236260652,0.9346722526457573,3.0774478134001075,0.6535487045921227,2023-01-01 01:55:00,Evening
117,Sedan,54.67794593278529,670.5800508269353,4.479476919707626,High,V2X,3,URLLC,59.94225620927435,92.76516110499003,12.0174782328477,34.7000507325137,0.9860361844248293,0.13832563832487194,8,-83.16709091430545,31,Snow,19.448621003669707,17.771532931391317,0.7853857168008256,3.664158988610195,0.5411380293607939,2023-01-01 01:56:00,Afternoon
118,SUV,57.8420807732319,894.3898536984908,306.93574379235224,Emergency,V2X,9,mMTC,81.33378674874706,32.31605296647627,11.593107343488938,41.38519165502904,0.7256621776450591,0.6945290505061844,5,-116.9180349427473,15,Snow,11.4451962707723,8.427867268931962,0.7410324744946315,2.251712085921572,0.5687651121341527,2023-01-01 01:57:00,Morning
119,Motorcycle,90.93318724501896,57.17965453026652,503.9586376846784,High,V2V,1,URLLC,13.98032644885838,82.42799986416615,14.460213224368042,5.981311414742315,0.5929703429024853,0.20177828817490423,4,-61.22006373678732,70,Rain,24.42298508266545,11.4639533156248,0.6648698888139684,1.3205855577701746,0.6759109110580983,2023-01-01 01:58:00,Evening
120,Sedan,33.8302026716702,596.9639657164429,377.0222505665517,Emergency,V2X,2,mMTC,98.9284925790145,54.8880601059012,1.9153582359412649,33.4587515996898,0.5795017570498067,0.7947280944227927,2,-82.86360941229228,68,Clear,87.18235176591386,18.219666025151046,0.9817151118207572,1.250735952940834,0.6752435465741713,2023-01-01 01:59:00,Morning
121,Motorcycle,38.16475340334239,569.0465748936741,307.47593520558246,High,V2I,4,URLLC,99.15085026025993,87.13314764820971,21.768525271531043,45.54170111747736,0.6388416567018012,0.6196531139154475,8,-88.16545824018714,23,Fog,36.53289389909774,18.141012318698394,0.917569903230429,0.7707371236939846,0.9658901604766287,2023-01-01 02:00:00,Afternoon
122,Sedan,110.9570149354364,35.67441636053237,830.8351454680961,Emergency,V2V,2,eMBB,18.911513989525247,43.39570384542205,48.83836432358191,8.978398266218495,0.8863367904160808,0.821735291087815,1,-91.38113606734325,24,Fog,78.77136735569786,17.913002078960037,0.9169612104090545,4.875144773900771,0.6102473772184005,2023-01-01 02:01:00,Night
123,SUV,6.746915382116669,513.5220769124835,934.8325742719089,Low,V2V,9,URLLC,40.96157368278481,81.4823568175123,22.95615227664481,45.46661978076482,0.6539847056481307,0.20372887501327136,8,-112.12769284973112,46,Snow,85.91183946892576,7.781183727745732,0.6658148760816791,3.391879441039423,0.9389870234085611,2023-01-01 02:02:00,Evening
124,Truck,58.276115809600846,609.5203113099242,873.7126849058888,Emergency,V2I,7,mMTC,63.12796081237455,26.454656833672555,40.85366352079463,10.299143110862463,0.541174066685669,0.4872617134951269,10,-72.14501452730786,32,Fog,7.706614493504642,17.203086250418586,0.7338470285816637,4.48087884124568,0.9321079212390438,2023-01-01 02:03:00,Afternoon
125,Sedan,109.5360960489434,191.29317420210722,522.4313130499996,High,V2X,2,eMBB,43.59932466759551,47.00673672295379,29.00004624081989,49.857470903407375,0.7235121268096619,0.49417331930392583,7,-90.26491397426827,28,Rain,86.81790634331371,13.286417903674696,0.9495579507416096,0.2513881459010755,0.7409176413992442,2023-01-01 02:04:00,Morning
126,Motorcycle,73.24356093817885,273.3295831246629,884.1641751934831,Medium,V2V,4,URLLC,53.88622190250265,81.1672209114186,1.7292638854104596,28.028873531873057,0.6071529549970014,0.6929991884106513,2,-118.80440282892782,25,Rain,60.08462604505541,15.798268721503238,0.8515756538126968,3.19828612140226,0.9123921861031608,2023-01-01 02:05:00,Afternoon
127,SUV,65.56884890545585,640.3473462977371,920.8615651815437,Low,V2V,6,eMBB,39.33355210500808,15.65255063185774,29.689887735648977,37.849060316105195,0.9604619725502135,0.8759440477728863,5,-110.84340399077344,53,Snow,58.480356736440115,15.479140076533609,0.7247939424708922,2.5624739073088003,0.83496136355354,2023-01-01 02:06:00,Afternoon
128,Sedan,29.969301507522626,468.3009475999583,409.238397047462,Medium,V2V,2,mMTC,74.09199912601166,70.57708631923778,47.379164095202405,7.8251028290327405,0.6864887873046315,0.11044687192450837,3,-102.82234955204979,14,Snow,33.42192838485755,14.950258850326716,0.8806252840440731,1.279946602583359,0.5865609010699491,2023-01-01 02:07:00,Morning
129,Motorcycle,41.193058687733796,858.0136575683268,283.4458595054454,High,V2X,9,eMBB,42.761552006865216,44.31846456591054,28.122017339562078,9.611433263165956,0.6575863189694771,0.6202716346307862,10,-65.13119411394581,35,Rain,12.982826654624517,10.047065728594406,0.5736443273935086,0.25144824270497945,0.5950176813443665,2023-01-01 02:08:00,Morning
130,Motorcycle,102.24580989656315,342.38176600918837,98.26520581332032,Medium,V2X,3,mMTC,48.68977765727523,51.18934627182472,26.868712940015822,48.348566464623524,0.7241667603847988,0.1326596267722887,6,-92.42575468274597,77,Rain,69.98171091541661,17.459494577171924,0.5108181513177462,0.9131784302177519,0.6144321161059441,2023-01-01 02:09:00,Morning
